Doc Id,Sentence Id,Time Expression Id,End Offset,Is Time Expression,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Pos,Start Offset,Time Expression Id.1,Time Expression Type,Time Expression Value,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
wsj_0927,16,t113,21,1,Sept. 30,sept. 30,sept. 30,NNP CD,NN CD,13,t113,B-DATE,1989-09-30,Sept. 30,370 371,4 5,sept.-NN 30-CD,sept.-NN 30-CD
wsj_0927,17,t122,48,1,this year,this year,this year,DT NN,DT NN,39,t122,B-DATE,1989,this year,391 392,9 10,this-DT year-NN,this-DT year-NN
wsj_0927,18,t116,160,1,1990,1990,1990,CD,CD,156,t116,B-DATE,1990,1990,426,28,1990-CD,1990-CD
wsj_0927,20,t127,57,1,1974,1974,1974,CD,CD,53,t127,B-DATE,1974,1974,462,11,1974-CD,1974-CD
wsj_0927,21,t131,79,1,Feb. 1,feb. 1,feb. 1,NNP CD,NN CD,73,t131,B-DATE,1990-02-01,Feb. 1,476 477,13 14,feb.-NN 1-CD,feb.-NN 1-CD
wsj_0928,0,t64,188,1,the fiscal first quarter,the fiscal first quarter,the fiscal first quarter,DT JJ JJ NN,DT JJ JJ NN,164,t64,B-DATE,1989-Q1,the fiscal first quarter,33 34 35 36,33 34 35 36,the-DT fiscal-JJ first-JJ quarter-NN,the-DT fiscal-JJ first-JJ quarter-NN
wsj_0928,1,t68,90,1,the quarter,the quarter,the quarter,DT NN,DT NN,79,t68,B-DURATION,P1Q,the quarter,53 54,16 17,the-DT quarter-NN,the-DT quarter-NN
wsj_0928,1,t69,105,1,Sept. 29,sept. 29,sept. 29,NNP CD,NN CD,97,t69,B-DATE,1989-09-29,Sept. 29,56 57,19 20,sept.-NN 29-CD,sept.-NN 29-CD
wsj_0928,1,t73,151,1,a year earlier,a year earlier,a year earlier,DT NN RBR,DT NN RB,137,t73,B-DATE,1988-QX,a year earlier,66 67 68,29 30 31,a-DT year-NN earlier-RB,a-DT year-NN earlier-RB
wsj_0928,2,t74,18,1,the 1988 period,the 1988 period,the 1988 period,DT CD NN,DT CD NN,3,t74,B-DATE,1988-Q1,the 1988 period,71 72 73,2 3 4,the-DT 1988-CD period-NN,the-DT 1988-CD period-NN
wsj_0928,4,t77,18,1,this month,this month,this month,DT NN,DT NN,8,t77,B-DATE,1989-10,this month,98 99,2 3,this-DT month-NN,this-DT month-NN
wsj_0928,4,t78,79,1,the quarter,the quarter,the quarter,DT NN,DT NN,68,t78,B-DURATION,1989-Q1,the quarter,110 111,14 15,the-DT quarter-NN,the-DT quarter-NN
wsj_0928,5,t83,191,1,April,april,april,NNP,NN,186,t83,B-DATE,1988-04,April,153,35,april-NN,april-NN
wsj_0928,6,t84,127,1,the quarter,the quarter,the quarter,DT NN,DT NN,116,t84,B-DATE,1989-Q1,the quarter,176 177,22 23,the-DT quarter-NN,the-DT quarter-NN
wsj_0928,7,t87,91,1,April,april,april,NNP,NN,86,t87,B-DATE,1989-04,April,196,15,april-NN,april-NN
wsj_0928,8,t89,211,1,the summer,the summer,the summer,DT NN,DT NN,201,t89,B-DATE,1989-SU,the summer,231 232,34 35,the-DT summer-NN,the-DT summer-NN
wsj_0928,9,t94,90,1,its fourth quarter,its fourth quarter,its fourth quarter,PRP$ JJ NN,PRP JJ NN,72,t94,B-DATE,1989-Q4,its fourth quarter,247 248 249,14 15 16,its-PRP fourth-JJ quarter-NN,its-PRP fourth-JJ quarter-NN
wsj_0928,9,t95,104,1,June 30,june 30,june 30,NNP CD,NN CD,97,t95,B-DATE,1989-06-30,June 30,251 252,18 19,june-NN 30-CD,june-NN 30-CD
wsj_0928,10,t96,74,1,this year,this year,this year,DT NN,DT NN,65,t96,B-DATE,1989,this year,265 266,12 13,this-DT year-NN,this-DT year-NN
wsj_0928,10,t99,200,1,the fiscal year,the fiscal year,the fiscal year,DT JJ NN,DT JJ NN,185,t99,B-DURATION,P1Y,the fiscal year,286 287 288,33 34 35,the-DT fiscal-JJ year-NN,the-DT fiscal-JJ year-NN
wsj_0928,13,t101,8,1,recently,recently,recently,RB,RB,0,t101,B-DATE,PAST_REF,Recently,324,1,recently-RB,recently-RB
wsj_0928,13,t103,177,1,early next year,early next year,early next year,RB JJ NN,RB JJ NN,162,t103,B-DATE,1990,early next year,349 350 351,26 27 28,early-RB next-JJ year-NN,early-RB next-JJ year-NN
wsj_0938,3,t179,93,1,Nov. 22,nov. 22,nov. 22,NNP CD,NN CD,86,t179,B-DATE,1989-11-22,Nov. 22,112 113,15 16,nov.-NN 22-CD,nov.-NN 22-CD
wsj_0938,4,t183,147,1,last May,last may,last may,JJ NNP,JJ NN,139,t183,B-DATE,1989-05,last May,156 157,25 26,last-JJ may-NN,last-JJ may-NN
wsj_0938,12,t193,10,1,last April,last april,last april,JJ NNP,JJ NN,0,t193,B-DATE,1989-04,Last April,382 383,1 2,last-JJ april-NN,last-JJ april-NN
wsj_0938,13,t201,79,1,two year,two year,two years,CD NNS,CD NN,70,t201,B-DURATION,P2Y,two years,425 426,15 16,two-CD years-NN,two-CD year-NN
wsj_0938,19,t212,51,1,yesterday,yesterday,yesterday,NN,NN,42,t212,B-DATE,1989-10-25,yesterday,632,6,yesterday-NN,yesterday-NN
wsj_0950,0,t74,140,1,the third quarter,the third quarter,the third quarter,DT JJ NN,DT JJ NN,123,t74,B-DATE,1989-Q3,the third quarter,23 24 25,23 24 25,the-DT third-JJ quarter-NN,the-DT third-JJ quarter-NN
wsj_0950,3,t80,79,1,yesterday,yesterday,yesterday,NN,NN,70,t80,B-DATE,1989-10-25,yesterday,88,15,yesterday-NN,yesterday-NN
wsj_0950,4,t81,126,1,this morning,this morning,this morning,DT NN,DT NN,114,t81,B-TIME,1989-10-26TMO,this morning,109 110,20 21,this-DT morning-NN,this-DT morning-NN
wsj_0950,8,t96,271,1,year end,year end,year end,NN NN,NN NN,263,t96,B-DATE,1989,year end,262 263,53 54,year-NN end-NN,year-NN end-NN
wsj_0950,10,t97,80,1,a year ago,a year ago,a year ago,DT NN RB,DT NN RB,70,t97,B-DATE,1988-10,a year ago,290 291 292,14 15 16,a-DT year-NN ago-RB,a-DT year-NN ago-RB
wsj_0950,12,t105,18,1,the nine month,the nine month,the nine months,DT CD NNS,DT CD NN,3,t105,B-DURATION,P9M,the nine months,331 332 333,2 3 4,the-DT nine-CD months-NN,the-DT nine-CD month-NN
wsj_0950,15,t120,94,1,a year earlier,a year earlier,a year earlier,DT NN RBR,DT NN RB,80,t120,B-DATE,1988,a year earlier,404 405 406,13 14 15,a-DT year-NN earlier-RB,a-DT year-NN earlier-RB
wsj_0950,18,t126,24,1,the first nine month,the first nine month,the first nine months,DT JJ CD NNS,DT JJ CD NN,3,t126,B-DURATION,P9M,the first nine months,459 460 461 462,2 3 4 5,the-DT first-JJ nine-CD months-NN,the-DT first-JJ nine-CD month-NN
wsj_0950,19,t129,22,1,third-quarter,third-quarter,third-quarter,JJ,JJ,9,t129,B-DATE,1989-Q3,third-quarter,482,4,third-quarter-JJ,third-quarter-JJ
wsj_0950,21,t144,18,1,the nine month,the nine month,the nine months,DT CD NNS,DT CD NN,3,t144,B-DURATION,P9M,the nine months,525 526 527,2 3 4,the-DT nine-CD months-NN,the-DT nine-CD month-NN
wsj_0950,23,t151,88,1,the latest nine month,the latest nine month,the latest nine months,DT JJS CD NNS,DT JJ CD NN,66,t151,B-DURATION,P9M,the latest nine months,581 582 583 584,14 15 16 17,the-DT latest-JJ nine-CD months-NN,the-DT latest-JJ nine-CD month-NN
wsj_0950,23,t152,124,1,a year earlier,a year earlier,a year earlier,DT NN RBR,DT NN RB,110,t152,B-DATE,1988,a year earlier,590 591 592,23 24 25,a-DT year-NN earlier-RB,a-DT year-NN earlier-RB
wsj_0950,24,t155,111,1,the end of 1990,the end of 1990,the end of 1990,DT NN IN CD,DT NN IN CD,96,t155,B-DATE,1990,the end of 1990,614 615 616 617,21 22 23 24,the-DT end-NN of-IN 1990-CD,the-DT end-NN of-IN 1990-CD
wsj_0973,0,t119,174,1,next year,next year,next year,IN NN,IN NN,165,t119,B-DATE,1990,next year,25 26,25 26,next-IN year-NN,next-IN year-NN
wsj_0973,1,t121,170,1,the next three year,the next three year,the next three years,DT JJ CD NNS,DT JJ CD NN,150,t121,B-DURATION,P3Y,the next three years,60 61 62 63,26 27 28 29,the-DT next-JJ three-CD years-NN,the-DT next-JJ three-CD year-NN
wsj_0973,2,t122,7,1,1988,1988,1988,CD,CD,3,t122,B-DATE,1988,1988,66,2,1988-CD,1988-CD
wsj_0973,3,t126,10,1,1983,1983,1983,CD,CD,6,t126,B-DATE,1983,1983,89,2,1983-CD,1983-CD
wsj_0973,4,t127,21,1,the past 20 month,the past 20 month,the past 20 months,DT JJ CD NNS,DT JJ CD NN,3,t127,B-DURATION,P20M,the past 20 months,113 114 115 116,2 3 4 5,the-DT past-JJ 20-CD months-NN,the-DT past-JJ 20-CD month-NN
wsj_0973,8,t136,127,1,year,year,years,NNS,NN,122,t136,B-DURATION,PXY,years,237,23,years-NN,year-NN
wsj_0973,9,t137,64,1,this year,this year,this year,DT NN,DT NN,55,t137,B-DATE,1989,this year,248 249,10 11,this-DT year-NN,this-DT year-NN
wsj_0973,10,t141,96,1,about a decade,about a decade,about a decade,IN DT NN,IN DT NN,82,t141,B-DURATION,P1E,about a decade,275 276 277,16 17 18,about-IN a-DT decade-NN,about-IN a-DT decade-NN
wsj_0973,11,t144,111,1,the 1990s,the 1990s,the 1990s,DT CD,DT CD,102,t144,B-DURATION,199,the 1990s,302 303,17 18,the-DT 1990s-CD,the-DT 1990s-CD
wsj_0973,13,t145,96,1,recently,recently,recently,RB,RB,88,t145,B-DATE,PAST_REF,recently,338,16,recently-RB,recently-RB
wsj_0973,15,t147,57,1,soon,soon,soon,RB,RB,53,t147,B-DATE,FUTURE_REF,soon,392,8,soon-RB,soon-RB
wsj_0973,15,t150,115,1,last year,last year,last year,JJ NN,JJ NN,106,t150,B-DATE,1988,last year,404 405,20 21,last-JJ year-NN,last-JJ year-NN
wsj_0973,19,t157,234,1,the fourth quarter,the fourth quarter,the fourth quarter,DT JJ NN,DT JJ NN,216,t157,B-DATE,1989-Q4,the fourth quarter,501 502 503,39 40 41,the-DT fourth-JJ quarter-NN,the-DT fourth-JJ quarter-NN
wsj_0973,21,t158,27,1,1990,1990,1990,CD,CD,23,t158,B-DATE,1990,1990,520,4,1990-CD,1990-CD
wsj_0973,21,t163,108,1,this year,this year,this year,DT NN,DT NN,99,t163,B-DATE,1989,this year,535 536,19 20,this-DT year-NN,this-DT year-NN
wsj_0981,4,t95,125,1,this month,this month,this month,DT NN,DT NN,115,t95,B-DATE,1989-10,this month,176 177,22 23,this-DT month-NN,this-DT month-NN
wsj_0981,9,t104,265,1,a later date,a later date,a later date,DT JJ NN,DT JJ NN,253,t104,B-DATE,FUTURE_REF,a later date,382 383 384,48 49 50,a-DT later-JJ date-NN,a-DT later-JJ date-NN
wsj_0981,10,t105,42,1,early 1991,early 1991,early 1991,JJ CD,JJ CD,32,t105,B-DATE,1991,early 1991,392 393,7 8,early-JJ 1991-CD,early-JJ 1991-CD
wsj_0981,13,t108,128,1,this month,this month,this month,DT NN,DT NN,118,t108,B-DATE,1989-10,this month,467 468,20 21,this-DT month-NN,this-DT month-NN
wsj_0991,0,t20,149,1,the third quarter,the third quarter,the third quarter,DT JJ NN,DT JJ NN,132,t20,B-DATE,1989-Q3,the third quarter,23 24 25,23 24 25,the-DT third-JJ quarter-NN,the-DT third-JJ quarter-NN
wsj_0991,3,t23,25,1,the 1988 third quarter,the 1988 third quarter,the 1988 third quarter,DT CD JJ NN,DT CD JJ NN,3,t23,B-DATE,1988-Q3,the 1988 third quarter,62 63 64 65,2 3 4 5,the-DT 1988-CD third-JJ quarter-NN,the-DT 1988-CD third-JJ quarter-NN
wsj_1003,0,t180,153,1,third-quarter,third-quarter,third-quarter,JJ,JJ,140,t180,B-DATE,1989-Q3,third-quarter,25,25,third-quarter-JJ,third-quarter-JJ
wsj_1003,1,t283,225,1,two-year,two-year,two-year,JJ,JJ,217,t283,B-DURATION,P2Y,two-year,66,39,two-year-JJ,two-year-JJ
wsj_1003,2,t182,87,1,the fourth quarter,the fourth quarter,the fourth quarter,DT JJ NN,DT JJ NN,69,t182,B-DATE,1989-Q4,the fourth quarter,82 83 84,11 12 13,the-DT fourth-JJ quarter-NN,the-DT fourth-JJ quarter-NN
wsj_1003,2,t183,139,1,first two quarter of 1990,first two quarter of 1990,first two quarters of 1990,JJ CD NNS IN CD,JJ CD NN IN CD,113,t183,B-DATE,1990-H1,first two quarters of 1990,90 91 92 93 94,19 20 21 22 23,first-JJ two-CD quarters-NN of-IN 1990-CD,first-JJ two-CD quarter-NN of-IN 1990-CD
wsj_1003,3,t190,44,1,come quarter,come quarter,coming quarters,VBG NNS,VB NN,29,t190,B-DATE,FUTURE_REF,coming quarters,131 132,8 9,coming-VB quarters-NN,come-VB quarter-NN
wsj_1003,4,t192,99,1,the third quarter of 1990,the third quarter of 1990,the third quarter of 1990,DT JJ NN IN CD,DT JJ NN IN CD,74,t192,B-DATE,1990-Q3,the third quarter of 1990,160 161 162 163 164,13 14 15 16 17,the-DT third-JJ quarter-NN of-IN 1990-CD,the-DT third-JJ quarter-NN of-IN 1990-CD
wsj_1003,7,t196,22,1,year-ago period,year-ago period,year-ago period,JJ NN,JJ NN,7,t196,B-DATE,1988-Q3,year-ago period,219 220,3 4,year-ago-JJ period-NN,year-ago-JJ period-NN
wsj_1003,8,t198,13,1,third-quarter,third-quarter,third-quarter,JJ,JJ,0,t198,B-DATE,1989-Q3,Third-quarter,246,1,third-quarter-JJ,third-quarter-JJ
wsj_1003,8,t199,81,1,a year ago,a year ago,a year ago,DT NN RB,DT NN RB,71,t199,B-DATE,1988-Q3,a year ago,259 260 261,14 15 16,a-DT year-NN ago-RB,a-DT year-NN ago-RB
wsj_1003,13,t207,41,1,third-quarter,third-quarter,third-quarter,JJ,JJ,28,t207,B-DATE,1989-Q3,third-quarter,364,5,third-quarter-JJ,third-quarter-JJ
wsj_1003,14,t211,143,1,a year ago,a year ago,a year ago,DT NN RB,DT NN RB,133,t211,B-DATE,1988-10-26,a year ago,419 420 421,24 25 26,a-DT year-NN ago-RB,a-DT year-NN ago-RB
wsj_1003,16,t215,62,1,a year ago,a year ago,a year ago,DT NN RB,DT NN RB,52,t215,B-DATE,1988-10-26,a year ago,473 474 475,11 12 13,a-DT year-NN ago-RB,a-DT year-NN ago-RB
wsj_1003,16,t219,190,1,June 1,june 1,june 1,NNP CD,NN CD,184,t219,B-DATE,1990-06-01,June 1,497 498,35 36,june-NN 1-CD,june-NN 1-CD
wsj_1003,17,t220,107,1,the fourth quarter,the fourth quarter,the fourth quarter,DT JJ NN,DT JJ NN,89,t220,B-DATE,1989-Q4,the fourth quarter,514 515 516,15 16 17,the-DT fourth-JJ quarter-NN,the-DT fourth-JJ quarter-NN
wsj_1003,18,t224,106,1,the early summer,the early summer,the early summer,DT JJ NN,DT JJ NN,90,t224,B-DATE,1989-SU,the early summer,556 557 558,19 20 21,the-DT early-JJ summer-NN,the-DT early-JJ summer-NN
wsj_1003,19,t225,35,1,third-quarter,third-quarter,third-quarter,JJ,JJ,22,t225,B-DATE,1989-Q3,third-quarter,571,5,third-quarter-JJ,third-quarter-JJ
wsj_1003,19,t227,162,1,the year-ago quarter,the year-ago quarter,the year-ago quarter,DT JJ NN,DT JJ NN,142,t227,B-DATE,1988-Q3,the year-ago quarter,599 600 601,33 34 35,the-DT year-ago-JJ quarter-NN,the-DT year-ago-JJ quarter-NN
wsj_1003,20,t730,140,1,now,now,now,RB,RB,137,t730,B-DATE,PRESENT_REF,now,627,25,now-RB,now-RB
wsj_1003,25,t234,154,1,fiscal second-quarter,fiscal second-quarter,fiscal second-quarter,JJ NN,JJ NN,133,t234,B-DATE,1989-Q2,fiscal second-quarter,757 758,25 26,fiscal-JJ second-quarter-NN,fiscal-JJ second-quarter-NN
wsj_1003,26,t236,30,1,quarter,quarter,quarter,NN,NN,23,t236,B-DATE,1989-QX,quarter,784,5,quarter-NN,quarter-NN
wsj_1003,26,t235,45,1,Sept. 30,sept. 30,sept. 30,NNP CD,NN CD,37,t235,B-DATE,1989-09-30,Sept. 30,786 787,7 8,sept.-NN 30-CD,sept.-NN 30-CD
wsj_1003,26,t239,96,1,a year ago,a year ago,a year ago,DT NN RB,DT NN RB,86,t239,B-DATE,1988-QX,a year ago,796 797 798,17 18 19,a-DT year-NN ago-RB,a-DT year-NN ago-RB
wsj_1003,27,t240,17,1,the latest period,the latest period,the latest period,DT JJS NN,DT JJ NN,0,t240,B-DATE,1989-Q2,The latest period,800 801 802,1 2 3,the-DT latest-JJ period-NN,the-DT latest-JJ period-NN
wsj_1003,28,t838,9,1,last year,last year,last year,JJ NN,JJ NN,0,t838,B-DATE,1988-Q2,Last year,819 820,1 2,last-JJ year-NN,last-JJ year-NN
wsj_1006,1,t177,155,1,the latest fiscal year,the latest fiscal year,the latest fiscal year,DT JJS JJ NN,DT JJ JJ NN,133,t177,B-DATE,1988,the latest fiscal year,52 53 54 55,24 25 26 27,the-DT latest-JJ fiscal-JJ year-NN,the-DT latest-JJ fiscal-JJ year-NN
wsj_1006,3,t141,33,1,1985,1985,1985,CD,CD,29,t141,B-DATE,1985,1985,77,6,1985-CD,1985-CD
wsj_1006,16,t147,48,1,the past two year,the past two year,the past two years,DT JJ CD NNS,DT JJ CD NN,30,t147,B-DURATION,P2Y,the past two years,370 371 372 373,6 7 8 9,the-DT past-JJ two-CD years-NN,the-DT past-JJ two-CD year-NN
wsj_1006,17,t148,18,1,the six month,the six month,the six months,DT CD NNS,DT CD NN,4,t148,B-DURATION,P6M,the six months,385 386 387,2 3 4,the-DT six-CD months-NN,the-DT six-CD month-NN
wsj_1006,17,t149,32,1,Aug. 12,aug. 12,aug. 12,NNP CD,NN CD,25,t149,B-DATE,1989-08-12,Aug. 12,389 390,6 7,aug.-NN 12-CD,aug.-NN 12-CD
wsj_1006,17,t150,192,1,a year earlier,a year earlier,a year earlier,DT NN RBR,DT NN RB,178,t150,B-DATE,1988-08-12,a year earlier,421 422 423,38 39 40,a-DT year-NN earlier-RB,a-DT year-NN earlier-RB
wsj_1006,19,t151,10,1,last month,last month,last month,JJ NN,JJ NN,0,t151,B-DATE,1989-09,Last month,436 437,1 2,last-JJ month-NN,last-JJ month-NN
wsj_1011,0,t58,76,1,the fiscal first quarter,the fiscal first quarter,the fiscal first quarter,DT JJ JJ NN,DT JJ JJ NN,52,t58,B-DATE,1989-Q1,the fiscal first quarter,12 13 14 15,12 13 14 15,the-DT fiscal-JJ first-JJ quarter-NN,the-DT fiscal-JJ first-JJ quarter-NN
wsj_1011,1,t60,268,1,last spring,last spring,last spring,JJ NN,JJ NN,257,t60,B-DATE,1988-SP,last spring,68 69,44 45,last-JJ spring-NN,last-JJ spring-NN
wsj_1011,2,t65,15,1,the quarter,the quarter,the quarter,DT NN,DT NN,4,t65,B-DATE,1989-QX,the quarter,72 73,2 3,the-DT quarter-NN,the-DT quarter-NN
wsj_1011,2,t63,30,1,Sept. 30,sept. 30,sept. 30,NNP CD,NN CD,22,t63,B-DATE,1989-09-30,Sept. 30,75 76,5 6,sept.-NN 30-CD,sept.-NN 30-CD
wsj_1011,2,t64,156,1,a year earlier,a year earlier,a year earlier,DT NN RBR,DT NN RB,142,t64,B-DATE,1988-09-30,a year earlier,105 106 107,35 36 37,a-DT year-NN earlier-RB,a-DT year-NN earlier-RB
wsj_1011,4,t70,18,1,the quarter,the quarter,the quarter,DT NN,DT NN,7,t70,B-DATE,1989-QX,the quarter,123 124,2 3,the-DT quarter-NN,the-DT quarter-NN
wsj_1011,8,t73,69,1,now,now,now,RB,RB,66,t73,B-DATE,PRESENT_REF,now,226,13,now-RB,now-RB
wsj_1011,8,t74,164,1,the quarter,the quarter,the quarter,DT NN,DT NN,153,t74,B-DATE,1989-QX,the quarter,243 244,30 31,the-DT quarter-NN,the-DT quarter-NN
wsj_1011,9,t79,77,1,third-quarter,third-quarter,third-quarter,JJ,JJ,64,t79,B-DATE,1989-Q3,third-quarter,257,12,third-quarter-JJ,third-quarter-JJ
wsj_1011,9,t88,193,1,a year earlier,a year earlier,a year earlier,DT NN RBR,DT NN RB,179,t88,B-DATE,1988-Q3,a year earlier,284 285 286,39 40 41,a-DT year-NN earlier-RB,a-DT year-NN earlier-RB
wsj_1011,12,t80,12,1,year-earlier,year-earlier,year-earlier,JJ,JJ,0,t80,B-DATE,1988-Q3,Year-earlier,336,1,year-earlier-JJ,year-earlier-JJ
wsj_1011,14,t87,19,1,the nine month,the nine month,the nine months,DT CD NNS,DT CD NN,4,t87,B-DURATION,P9M,the nine months,368 369 370,2 3 4,the-DT nine-CD months-NN,the-DT nine-CD month-NN
wsj_1011,14,t89,169,1,a year earlier,a year earlier,a year earlier,DT NN RBR,DT NN RB,155,t89,B-DATE,1988,a year earlier,402 403 404,36 37 38,a-DT year-NN earlier-RB,a-DT year-NN earlier-RB
wsj_1013,0,t164,188,1,the third quarter,the third quarter,the third quarter,DT JJ NN,DT JJ NN,171,t164,B-DATE,1989-Q3,the third quarter,27 28 29,27 28 29,the-DT third-JJ quarter-NN,the-DT third-JJ quarter-NN
wsj_1013,1,t165,26,1,the quarter a year ago,the quarter a year ago,the quarter a year ago,DT NN DT NN RB,DT NN DT NN RB,4,t165,B-DATE,1988-Q3,the quarter a year ago,42 43 44 45 46,2 3 4 5 6,the-DT quarter-NN a-DT year-NN ago-RB,the-DT quarter-NN a-DT year-NN ago-RB
wsj_1013,2,t166,62,1,the latest quarter,the latest quarter,the latest quarter,DT JJS NN,DT JJ NN,44,t166,B-DATE,1989-QX,the latest quarter,70 71 72,9 10 11,the-DT latest-JJ quarter-NN,the-DT latest-JJ quarter-NN
wsj_1013,2,t167,97,1,a year earlier,a year earlier,a year earlier,DT NN RBR,DT NN RB,83,t167,B-DATE,1988-QX,a year earlier,77 78 79,16 17 18,a-DT year-NN earlier-RB,a-DT year-NN earlier-RB
wsj_1013,4,t169,52,1,recent year,recent year,recent years,JJ NNS,JJ NN,40,t169,B-DATE,PAST_REF,recent years,128 129,7 8,recent-JJ years-NN,recent-JJ year-NN
wsj_1013,6,t170,19,1,the nine month,the nine month,the nine months,DT CD NNS,DT CD NN,4,t170,B-DURATION,P9M,the nine months,167 168 169,2 3 4,the-DT nine-CD months-NN,the-DT nine-CD month-NN
wsj_1013,6,t172,153,1,a year earlier,a year earlier,a year earlier,DT NN RBR,DT NN RB,139,t172,B-DATE,1988,a year earlier,198 199 200,33 34 35,a-DT year-NN earlier-RB,a-DT year-NN earlier-RB
wsj_1013,8,t1991,179,1,Sept. 30,sept. 30,sept. 30,NNP CD,NN CD,171,t1991,B-DATE,1989-09-30,Sept. 30,260 261,34 35,sept.-NN 30-CD,sept.-NN 30-CD
wsj_1013,9,t1992,10,1,June 30,june 30,june 30,NNP CD,NN CD,3,t1992,B-DATE,1989-06-30,June 30,264 265,2 3,june-NN 30-CD,june-NN 30-CD
wsj_1013,11,t1994,158,1,1994,1994,1994,CD,CD,154,t1994,B-DATE,1994,1994,319,22,1994-CD,1994-CD
wsj_1013,13,t2151,20,1,now,now,now,RB,RB,17,t2151,B-DATE,PRESENT_REF,now,354,3,now-RB,now-RB
wsj_1013,13,t1999,58,1,five year,five year,five years,CD NNS,CD NN,48,t1999,B-DURATION,P5Y,five years,360 361,9 10,five-CD years-NN,five-CD year-NN
wsj_1013,20,t2004,69,1,August,august,august,NNP,NN,63,t2004,B-DATE,1989-08,August,529,13,august-NN,august-NN
wsj_1013,21,t2007,54,1,the past two week,the past two week,the past two weeks,DT JJ CD NNS,DT JJ CD NN,36,t2007,B-DURATION,P2W,the past two weeks,561 562 563 564,7 8 9 10,the-DT past-JJ two-CD weeks-NN,the-DT past-JJ two-CD week-NN
wsj_1013,21,t2009,94,1,Oct. 9,oct. 9,oct. 9,NNP CD,NN CD,88,t2009,B-DATE,1989-10-09,Oct. 9,575 576,21 22,oct.-NN 9-CD,oct.-NN 9-CD
wsj_1013,23,t2012,224,1,year `s end,year `s end,year `s end,NN POS NN,NN POS NN,213,t2012,B-DATE,1989,year `s end,655 656 657,32 33 34,year-NN `s-POS end-NN,year-NN `s-POS end-NN
wsj_1013,24,t2013,59,1,Sept. 30,sept. 30,sept. 30,NNP CD,NN CD,51,t2013,B-DATE,1989-09-30,Sept. 30,669 670,11 12,sept.-NN 30-CD,sept.-NN 30-CD
wsj_1014,2,t227,34,1,day,day,days,NNS,NN,30,t227,B-DURATION,PXD,days,67,7,days-NN,day-NN
wsj_1014,3,t246,15,1,summer,summer,summer,NN,NN,9,t246,B-DATE,1989-SU,summer,94,3,summer-NN,summer-NN
wsj_1014,4,t261,16,1,now,now,now,RB,RB,13,t261,B-DATE,PRESENT_REF,now,115,3,now-RB,now-RB
wsj_1014,5,t283,202,1,at least the past 18 month,at least the past 18 month,at least the past 18 months,IN JJS DT JJ CD NNS,IN JJ DT JJ CD NN,175,t283,B-DURATION,P18M,at least the past 18 months,164 165 166 167 168 169,32 33 34 35 36 37,at-IN least-JJ the-DT past-JJ 18-CD months-NN,at-IN least-JJ the-DT past-JJ 18-CD month-NN
wsj_1014,7,t321,76,1,third-quarter,third-quarter,third-quarter,JJ,JJ,63,t321,B-DATE,1989-Q3,third-quarter,224,11,third-quarter-JJ,third-quarter-JJ
wsj_1014,9,t354,68,1,last month,last month,last month,JJ NN,JJ NN,58,t354,B-DATE,1989-09,last month,278 279,11 12,last-JJ month-NN,last-JJ month-NN
wsj_1014,9,t371,202,1,the last half of 1989,the last half of 1989,the last half of 1989,DT JJ NN IN CD,DT JJ NN IN CD,181,t371,B-DATE,1989-H2,the last half of 1989,296 297 298 299 300,29 30 31 32 33,the-DT last-JJ half-NN of-IN 1989-CD,the-DT last-JJ half-NN of-IN 1989-CD
wsj_1014,9,t370,215,1,1990,1990,1990,CD,CD,211,t370,B-DATE,1990,1990,303,36,1990-CD,1990-CD
wsj_1014,10,t394,107,1,yesterday,yesterday,yesterday,NN,NN,98,t394,B-DATE,1989-10-25,yesterday,320,16,yesterday-NN,yesterday-NN
wsj_1014,13,t419,57,1,1989,1989,1989,CD,CD,53,t419,B-DATE,1989,1989,384,10,1989-CD,1989-CD
wsj_1014,13,t446,129,1,the last half of the `80s,the last half of the `80s,the last half of the `80s,DT JJ NN IN DT NNS,DT JJ NN IN DT NN,104,t446,B-DATE,198,the last half of the `80s,392 393 394 395 396 397,18 19 20 21 22 23,the-DT last-JJ half-NN of-IN the-DT `80s-NN,the-DT last-JJ half-NN of-IN the-DT `80s-NN
wsj_1014,15,t2054,109,1,the mid-1990,the mid-1990,the mid-1990s,DT NNS,DT NN,96,t2054,B-DATE,199,the mid-1990s,472 473,19 20,the-DT mid-1990s-NN,the-DT mid-1990-NN
wsj_1014,16,t2056,212,1,the current year,the current year,the current year,DT JJ NN,DT JJ NN,196,t2056,B-DATE,1989,the current year,513 514 515,39 40 41,the-DT current-JJ year-NN,the-DT current-JJ year-NN
