Doc Id,Sentence Id,Event Id,Aspect,End Offset,Event Class,Is Event,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Polarity,Pos,Start Offset,Tense,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
wsj_0778,7,e68,PERFECTIVE,279,B-OCCURRENCE,1,turn,turn,turned,VBN,POS,VB,273,PRESENT,turned,272,57,turned-VB,turn-VB
WSJ910225-0066,24,e142,NONE,106,B-OCCURRENCE,1,turn,turn,turned,VBD,POS,VB,100,PAST,turned,725,16,turned-VB,turn-VB
ABC19980108.1830.0711,0,e1,PROGRESSIVE,33,B-OCCURRENCE,1,turn,turn,turning,VBG,POS,VB,26,PRESENT,turning,8,8,turning-VB,turn-VB
APW19980213.1310,0,e1,NONE,45,B-OCCURRENCE,1,turn,turn,turning,VBG,POS,VB,38,PRESPART,Turning,8,8,turning-VB,turn-VB
APW19980808.0022,3,e12,PROGRESSIVE,131,B-OCCURRENCE,1,turn,turn,turning,VBG,POS,VB,124,NONE,turning,104,22,turning-VB,turn-VB
APW20000403.0057,14,e50,NONE,86,B-OCCURRENCE,1,turn,turn,turning,VBG,NEG,VB,79,PRESPART,turning,474,15,turning-VB,turn-VB
APW20000417.0031,13,e41,NONE,116,B-OCCURRENCE,1,turn,turn,turning,VBG,NEG,VB,109,PRESPART,turning,380,21,turning-VB,turn-VB
APW20000417.0031,16,e49,NONE,41,B-OCCURRENCE,1,turn,turn,turning,VBG,NEG,VB,34,PRESPART,turning,443,9,turning-VB,turn-VB
NYT20000601.0442,41,e120,NONE,42,B-OCCURRENCE,1,turn,turn,turning,VBG,NEG,VB,35,NONE,turning,1113,9,turning-VB,turn-VB
wsj_0610,5,e11,NONE,59,B-OCCURRENCE,1,turn,turn,turning,VBG,POS,VB,52,PRESPART,turning,74,12,turning-VB,turn-VB
wsj_0786,4,e16,NONE,73,B-OCCURRENCE,1,turn,turn,turns,NNS,POS,NN,68,NONE,turns,114,12,turns-NN,turn-NN
wsj_0786,4,e15,NONE,63,B-OCCURRENCE,1,twist,twist,twists,NNS,POS,NN,57,NONE,twists,112,10,twists-NN,twist-NN
NYT19981026.0446,5,e17,PROGRESSIVE,44,B-I_ACTION,1,tyre,tyre,tyring,VBG,POS,VB,38,PAST,tyring,149,8,tyring-VB,tyre-VB
WSJ910225-0066,50,e539,NONE,267,B-STATE,1,unacceptable,unacceptable,unacceptable,JJ,POS,JJ,255,PAST,unacceptable,1460,47,unacceptable-JJ,unacceptable-JJ
WSJ910225-0066,42,e500,NONE,23,B-OCCURRENCE,1,unaffected,unaffected,unaffected,JJ,POS,JJ,13,PAST,unaffected,1214,4,unaffected-JJ,unaffected-JJ
wsj_0376,10,e119,PERFECTIVE,25,B-STATE,1,under,under,under,IN,POS,IN,20,PRESENT,under,272,4,under-IN,under-IN
wsj_0585,9,e50,PROGRESSIVE,84,B-I_ACTION,1,undercut,undercut,undercutting,VBG,POS,VB,72,PRESENT,undercutting,244,13,undercutting-VB,undercut-VB
WSJ900813-0157,53,e363,NONE,153,B-OCCURRENCE,1,underestimate,underestimate,underestimate,VB,POS,VB,140,INFINITIVE,underestimate,1650,28,underestimate-VB,underestimate-VB
NYT19990419.0515,11,e46,PROGRESSIVE,16,B-OCCURRENCE,1,undergo,undergo,undergoing,VBG,POS,VB,6,PRESENT,undergoing,317,3,undergoing-VB,undergo-VB
APW19991024.0075,14,e51,PERFECTIVE,84,B-OCCURRENCE,1,undergo,undergo,undergone,VBN,POS,VB,75,PRESENT,undergone,310,14,undergone-VB,undergo-VB
APW19980322.0749,2,e19,NONE,114,B-OCCURRENCE,1,undermine,undermine,undermine,VB,POS,VB,105,INFINITIVE,undermine,87,19,undermine-VB,undermine-VB
WSJ910225-0066,60,e363,NONE,20,B-OCCURRENCE,1,undermine,undermine,undermine,VB,POS,VB,11,NONE,undermine,1725,3,undermine-VB,undermine-VB
APW19980227.0494,18,e93,NONE,67,B-OCCURRENCE,1,undermine,undermine,undermining,VBG,POS,VB,56,PAST,undermining,465,12,undermining-VB,undermine-VB
wsj_0768,0,e3,NONE,101,B-OCCURRENCE,1,undermine,undermine,undermining,VBG,POS,VB,90,PRESPART,undermining,17,17,undermining-VB,undermine-VB
APW19990607.0041,11,e50,NONE,130,B-I_ACTION,1,underscore,underscore,underscores,VBZ,POS,VB,119,PRESENT,underscores,345,18,underscores-VB,underscore-VB
NYT19980907.0112,29,e78,NONE,15,B-I_STATE,1,understand,understand,understand,VBP,POS,VB,5,PRESENT,understand,841,2,understand-VB,understand-VB
NYT20000330.0406,4,e16,NONE,64,B-I_STATE,1,understand,understand,understand,VB,POS,VB,54,PAST,understand,160,14,understand-VB,understand-VB
NYT20000330.0406,9,e24,NONE,122,B-I_STATE,1,understand,understand,understand,VB,POS,VB,112,PAST,understand,243,21,understand-VB,understand-VB
NYT20000403.0463,32,e100,NONE,78,B-I_STATE,1,understand,understand,understand,VB,POS,VB,68,PRESENT,understand,842,14,understand-VB,understand-VB
APW19980213.1310,19,e79,NONE,95,B-I_STATE,1,understand,understand,understands,VBZ,POS,VB,84,PRESENT,understands,470,20,understands-VB,understand-VB
APW19980820.1428,3,e7,NONE,129,B-I_STATE,1,understand,understand,understands,VBZ,POS,VB,118,PRESENT,understands,129,19,understands-VB,understand-VB
NYT19990312.0271,31,e149,NONE,52,B-STATE,1,understand,understand,understood,VBD,POS,VB,42,PAST,understood,1021,7,understood-VB,understand-VB
wsj_1008,4,e16,NONE,30,B-OCCURRENCE,1,underwrite,underwrite,underwrites,VBZ,POS,VB,19,PRESENT,underwrites,102,3,underwrites-VB,underwrite-VB
APW19990410.0123,6,e21,NONE,59,B-OCCURRENCE,1,unearth,unearth,unearthed,VBN,POS,VB,50,PAST,unearthed,155,11,unearthed-VB,unearth-VB
NYT19990505.0443,9,e49,NONE,204,B-OCCURRENCE,1,unearth,unearth,unearthed,VBD,POS,VB,195,PAST,unearthed,378,37,unearthed-VB,unearth-VB
NYT19990505.0443,10,e56,NONE,159,B-OCCURRENCE,1,unearth,unearth,unearthed,VBD,POS,VB,150,PAST,unearthed,419,27,unearthed-VB,unearth-VB
PRI19980303.2000.2550,22,e153,NONE,224,B-I_STATE,1,unfair,unfair,unfair,JJ,POS,JJ,218,PAST,unfair,464,41,unfair-JJ,unfair-JJ
ea980120.1830.0071,15,e43,NONE,46,B-ASPECTUAL,1,unfold,unfold,unfolding,VBG,POS,VB,37,PRESPART,unfolding,316,7,unfolding-VB,unfold-VB
wsj_0745,17,e1987,NONE,115,B-I_STATE,1,unhappy,unhappy,unhappy,JJ,POS,JJ,108,PRESENT,unhappy,522,17,unhappy-JJ,unhappy-JJ
APW19980322.0749,9,e57,NONE,132,B-OCCURRENCE,1,unification,unification,unification,NN,POS,NN,121,NONE,unification,291,19,unification-NN,unification-NN
APW19980322.0749,12,e68,NONE,79,B-OCCURRENCE,1,unite,unite,uniting,VBG,POS,VB,72,PRESPART,uniting,360,12,uniting-VB,unite-VB
APW19990607.0041,7,e33,NONE,42,B-STATE,1,unknown,unknown,unknown,JJ,POS,JJ,35,NONE,unknown,239,7,unknown-JJ,unknown-JJ
APW19990607.0041,9,e39,NONE,81,B-STATE,1,unknown,unknown,unknown,JJ,POS,JJ,74,NONE,unknown,278,16,unknown-JJ,unknown-JJ
WSJ910225-0066,23,e135,NONE,55,B-OCCURRENCE,1,unleash,unleash,unleashed,VBD,NEG,VB,46,PRESENT,unleashed,703,10,unleashed-VB,unleash-VB
AP900815-0044,38,e206,NONE,94,B-OCCURRENCE,1,unloaded,unloaded,unloaded,JJ,POS,JJ,86,PAST,unloaded,961,15,unloaded-JJ,unloaded-JJ
wsj_0816,13,e117,NONE,27,B-OCCURRENCE,1,unmoved,unmoved,unmoved,JJ,POS,JJ,20,PAST,unmoved,313,5,unmoved-JJ,unmoved-JJ
wsj_0175,3,e35,NONE,16,B-STATE,1,unresolved,unresolved,unresolved,JJ,POS,JJ,6,NONE,unresolved,81,2,unresolved-JJ,unresolved-JJ
wsj_0781,20,e108,NONE,98,B-OCCURRENCE,1,unveil,unveil,unveil,VB,POS,VB,92,INFINITIVE,unveil,545,20,unveil-VB,unveil-VB
wsj_0173,4,e11,NONE,72,B-OCCURRENCE,1,unveil,unveil,unveiled,VBD,POS,VB,64,PAST,unveiled,125,16,unveiled-VB,unveil-VB
CNN19980227.2130.0067,26,e111,NONE,29,B-I_STATE,1,unwilling,unwilling,unwilling,JJ,POS,JJ,20,PRESENT,unwilling,397,5,unwilling-JJ,unwilling-JJ
wsj_0778,25,e230,NONE,121,B-I_STATE,1,unwilling,unwilling,unwilling,JJ,POS,JJ,112,FUTURE,unwilling,790,19,unwilling-JJ,unwilling-JJ
wsj_0169,3,e34,NONE,64,B-STATE,1,up,up,up,RB,POS,RB,62,NONE,up,95,11,up-RB,up-RB
wsj_0805,2,e121,NONE,89,B-STATE,1,up,up,up,RB,POS,RB,87,NONE,up,73,19,up-RB,up-RB
NYT19990505.0443,3,e20,NONE,61,B-OCCURRENCE,1,upgrade,upgrade,upgrade,VB,POS,VB,54,INFINITIVE,upgrade,133,10,upgrade-VB,upgrade-VB
wsj_0586,8,e50,NONE,209,B-OCCURRENCE,1,upheaval,upheaval,upheaval,NN,POS,NN,201,NONE,upheaval,251,36,upheaval-NN,upheaval-NN
NYT19980424.0421,1,e11,PERFECTIVE,32,B-OCCURRENCE,1,uphold,uphold,upheld,VBD,POS,VB,26,PAST,upheld,62,8,upheld-VB,uphold-VB
NYT20000403.0463,19,e53,NONE,139,B-OCCURRENCE,1,uphold,uphold,upheld,VBN,NEG,VB,133,PAST,upheld,518,22,upheld-VB,uphold-VB
NYT20000601.0442,27,e80,NONE,29,B-OCCURRENCE,1,uphold,uphold,upheld,VBD,NEG,VB,23,PAST,upheld,736,5,upheld-VB,uphold-VB
NYT19980424.0421,9,e48,NONE,74,B-OCCURRENCE,1,uphold,uphold,uphold,VB,POS,VB,68,INFINITIVE,uphold,312,14,uphold-VB,uphold-VB
NYT19990312.0271,29,e140,NONE,93,B-OCCURRENCE,1,uprising,uprising,uprising,NN,POS,NN,85,NONE,uprising,967,15,uprising-NN,uprising-NN
XIE19980809.0010,2,e20,NONE,63,B-OCCURRENCE,1,uproot,uproot,uprooted,VBN,POS,VB,55,FUTURE,uprooted,70,11,uprooted-VB,uproot-VB
NYT20000330.0406,31,e76,NONE,163,B-I_ACTION,1,urge,urge,urge,VB,NEG,VB,159,PRESENT,urge,832,35,urge-VB,urge-VB
PRI19980303.2000.2550,26,e94,NONE,6,B-I_ACTION,1,urge,urge,urge,VBP,POS,VB,2,PRESENT,urge,541,2,urge-VB,urge-VB
VOA19980303.1600.0917,1,e6,NONE,154,B-OCCURRENCE,1,urge,urge,urge,VB,POS,VB,150,INFINITIVE,urge,51,28,urge-VB,urge-VB
APW19980213.1380,7,e22,NONE,52,B-I_ACTION,1,urge,urge,urged,VBD,POS,VB,47,PAST,urged,162,7,urged-VB,urge-VB
APW19980308.0201,7,e36,NONE,80,B-I_ACTION,1,urge,urge,urged,VBD,POS,VB,75,PAST,urged,172,15,urged-VB,urge-VB
APW19980818.0515,20,e58,NONE,13,B-I_ACTION,1,urge,urge,urged,VBD,POS,VB,8,PAST,urged,554,3,urged-VB,urge-VB
APW19980818.0515,30,e89,PERFECTIVE,36,B-I_ACTION,1,urge,urge,urged,VBN,POS,VB,31,PRESENT,urged,787,6,urged-VB,urge-VB
APW20000107.0088,0,e3,NONE,177,B-I_ACTION,1,urge,urge,urged,VBD,NEG,VB,172,PAST,urged,27,27,urged-VB,urge-VB
APW20000115.0209,0,e3,NONE,177,B-I_ACTION,1,urge,urge,urged,VBD,NEG,VB,172,PAST,urged,27,27,urged-VB,urge-VB
NYT19980907.0112,4,e22,NONE,241,B-I_ACTION,1,urge,urge,urged,VBD,POS,VB,236,PAST,urged,220,41,urged-VB,urge-VB
NYT19981025.0216,11,e35,NONE,120,B-I_ACTION,1,urge,urge,urged,VBD,POS,VB,115,PAST,urged,256,23,urged-VB,urge-VB
wsj_0786,9,e32,NONE,71,B-I_ACTION,1,urge,urge,urged,VBD,POS,VB,66,PAST,urged,224,13,urged-VB,urge-VB
WSJ910225-0066,29,e171,NONE,24,B-OCCURRENCE,1,urge,urge,urged,VBD,POS,VB,19,PAST,urged,851,6,urged-VB,urge-VB
AP900815-0044,14,e100,PROGRESSIVE,98,B-I_ACTION,1,urge,urge,urging,VBG,POS,VB,92,PRESENT,urging,411,15,urging-VB,urge-VB
wsj_0586,15,e87,NONE,99,B-I_ACTION,1,urge,urge,urging,VBG,POS,VB,93,PRESPART,urging,440,13,urging-VB,urge-VB
wsj_0745,16,e91,NONE,147,B-I_ACTION,1,urge,urge,urging,VBG,POS,VB,141,NONE,urging,498,27,urging-VB,urge-VB
wsj_0810,4,e28,PROGRESSIVE,34,B-I_ACTION,1,urge,urge,urging,VBG,POS,VB,28,FUTURE,urging,145,7,urging-VB,urge-VB
APW19980501.0480,13,e102,NONE,16,B-OCCURRENCE,1,usage,usage,usage,NN,POS,NN,11,NONE,usage,411,3,usage-NN,usage-NN
AP900816-0139,30,e97,NONE,54,B-OCCURRENCE,1,use,use,use,VB,POS,VB,51,INFINITIVE,use,784,9,use-VB,use-VB
APW19980227.0494,10,e53,NONE,118,B-OCCURRENCE,1,use,use,use,VB,POS,VB,115,INFINITIVE,use,244,22,use-VB,use-VB
APW19980501.0480,18,e124,NONE,63,B-OCCURRENCE,1,use,use,use,VBP,POS,VB,60,PRESENT,use,512,14,use-VB,use-VB
APW20000107.0088,10,e25,NONE,36,B-OCCURRENCE,1,use,use,use,VB,NEG,VB,33,INFINITIVE,use,255,9,use-VB,use-VB
APW20000107.0318,35,e71,NONE,119,B-OCCURRENCE,1,use,use,use,VB,NEG,VB,116,INFINITIVE,use,738,22,use-VB,use-VB
APW20000115.0209,10,e25,NONE,36,B-OCCURRENCE,1,use,use,use,VB,NEG,VB,33,INFINITIVE,use,255,9,use-VB,use-VB
CNN19980213.2130.0155,5,e43,NONE,42,B-OCCURRENCE,1,use,use,use,VB,POS,VB,39,INFINITIVE,use,147,8,use-VB,use-VB
CNN19980213.2130.0155,10,e63,NONE,54,B-OCCURRENCE,1,use,use,use,VB,POS,VB,51,NONE,use,257,8,use-VB,use-VB
NYT19980424.0421,0,e2040,NONE,212,B-OCCURRENCE,1,use,use,use,NN,POS,NN,209,NONE,use,40,40,use-NN,use-NN
NYT19981026.0446,18,e72,NONE,227,B-OCCURRENCE,1,use,use,use,VB,POS,VB,224,INFINITIVE,use,560,40,use-VB,use-VB
NYT19990419.0515,17,e76,NONE,198,B-OCCURRENCE,1,use,use,use,NN,POS,NN,195,NONE,use,528,34,use-NN,use-NN
VOA19980303.1600.2745,9,e46,NONE,159,B-OCCURRENCE,1,use,use,use,NN,POS,NN,156,NONE,use,249,24,use-NN,use-NN
VOA19980303.1600.2745,17,e87,NONE,141,B-OCCURRENCE,1,use,use,use,VB,POS,VB,138,INFINITIVE,use,478,27,use-VB,use-VB
wsj_0557,5,e24,NONE,107,B-OCCURRENCE,1,use,use,use,VB,POS,VB,104,INFINITIVE,use,189,21,use-VB,use-VB
wsj_0806,3,e12,NONE,34,B-OCCURRENCE,1,use,use,use,VB,POS,VB,31,INFINITIVE,use,83,7,use-VB,use-VB
wsj_0918,20,e188,NONE,30,B-OCCURRENCE,1,use,use,use,NN,POS,NN,27,NONE,use,598,5,use-NN,use-NN
wsj_1008,2,e7,NONE,58,B-OCCURRENCE,1,use,use,use,VB,POS,VB,55,INFINITIVE,use,64,12,use-VB,use-VB
wsj_1011,4,e19,NONE,125,B-OCCURRENCE,1,use,use,use,NN,POS,NN,122,NONE,use,143,22,use-NN,use-NN
wsj_1011,11,e43,NONE,100,B-OCCURRENCE,1,use,use,use,NN,POS,NN,97,NONE,use,323,19,use-NN,use-NN
WSJ900813-0157,2,e425,NONE,107,B-OCCURRENCE,1,use,use,use,VB,POS,VB,104,FUTURE,use,104,20,use-VB,use-VB
WSJ900813-0157,7,e31,NONE,25,B-OCCURRENCE,1,use,use,use,VB,POS,VB,22,INFINITIVE,use,271,5,use-VB,use-VB
WSJ910225-0066,31,e182,NONE,118,B-OCCURRENCE,1,use,use,use,VB,POS,VB,115,NONE,use,898,21,use-VB,use-VB
WSJ910225-0066,34,e208,NONE,171,B-OCCURRENCE,1,use,use,use,NN,POS,NN,168,NONE,use,1009,30,use-NN,use-NN
WSJ910225-0066,34,e209,NONE,199,B-OCCURRENCE,1,use,use,use,NN,POS,NN,196,NONE,use,1015,36,use-NN,use-NN
APW19980227.0468,2,e8,PERFECTIVE,67,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,63,PRESENT,used,71,11,used-VB,use-VB
APW19990410.0123,3,e11,NONE,85,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,81,PAST,used,81,16,used-VB,use-VB
APW19990607.0041,27,e95,PERFECTIVE,11,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,7,PRESENT,used,711,3,used-VB,use-VB
APW19991008.0151,4,e13,NONE,77,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,73,PAST,used,133,15,used-VB,use-VB
APW199980817.1193,14,e57,NONE,137,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,133,PRESENT,used,529,23,used-VB,use-VB
APW20000124.0182,9,e34,PERFECTIVE,26,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,22,PRESENT,used,251,6,used-VB,use-VB
CNN19980126.1600.1104,5,e206,NONE,35,B-STATE,1,use,use,used,VBN,NEG,VB,31,PRESENT,used,85,8,used-VB,use-VB
NYT19990312.0271,12,e59,NONE,18,B-OCCURRENCE,1,use,use,used,VBD,POS,VB,14,PAST,used,462,3,used-VB,use-VB
NYT19990312.0271,42,e183,PROGRESSIVE,42,B-I_ACTION,1,use,use,used,VBN,POS,VB,38,PAST,used,1299,8,used-VB,use-VB
NYT19990419.0515,11,e49,NONE,141,B-I_ACTION,1,use,use,used,VBN,POS,VB,137,NONE,used,338,24,used-VB,use-VB
NYT20000106.0007,16,e41,NONE,97,B-OCCURRENCE,1,use,use,used,VBN,NEG,VB,93,FUTURE,used,441,18,used-VB,use-VB
PRI19980121.2000.2591,4,e6,PERFECTIVE_PROGRESSIVE,24,B-I_ACTION,1,use,use,used,VBN,POS,VB,20,NONE,used,45,5,used-VB,use-VB
PRI19980216.2000.0170,5,e18,NONE,121,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,117,FUTURE,used,126,26,used-VB,use-VB
VOA19980303.1600.2745,0,e4,PROGRESSIVE,176,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,172,PRESENT,used,31,31,used-VB,use-VB
wsj_0329,1,e5,NONE,83,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,79,NONE,used,46,17,used-VB,use-VB
wsj_0329,2,e12,NONE,38,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,34,NONE,used,109,8,used-VB,use-VB
wsj_0568,24,e145,PERFECTIVE,175,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,171,PRESENT,used,699,34,used-VB,use-VB
wsj_0583,30,e163,NONE,62,B-OCCURRENCE,1,use,use,used,VBD,POS,VB,58,PAST,used,902,13,used-VB,use-VB
wsj_0637,1,e7,NONE,21,B-I_ACTION,1,use,use,used,VBN,POS,VB,17,FUTURE,used,34,4,used-VB,use-VB
wsj_0778,22,e173,NONE,95,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,91,PRESENT,used,708,15,used-VB,use-VB
wsj_0798,1,e7,NONE,37,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,33,FUTURE,used,38,7,used-VB,use-VB
wsj_0811,1,e9,NONE,97,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,93,FUTURE,used,41,23,used-VB,use-VB
wsj_0815,2,e10,PROGRESSIVE,29,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,25,PRESENT,used,64,6,used-VB,use-VB
wsj_0904,9,e37,NONE,137,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,133,FUTURE,used,315,22,used-VB,use-VB
wsj_0950,16,e49,NONE,134,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,130,PASTPART,used,430,23,used-VB,use-VB
wsj_0981,7,e40,NONE,50,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,46,PASTPART,used,264,9,used-VB,use-VB
WSJ900813-0157,9,e48,NONE,197,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,193,NONE,used,348,34,used-VB,use-VB
WSJ910225-0066,24,e141,NONE,77,B-OCCURRENCE,1,use,use,used,VBN,POS,VB,73,PAST,used,721,12,used-VB,use-VB
NYT20000601.0442,39,e116,NONE,138,B-OCCURRENCE,1,use,use,uses,VBZ,NEG,VB,134,PRESENT,uses,1063,23,uses-VB,use-VB
APW19990506.0155,6,e23,NONE,137,B-I_ACTION,1,use,use,using,VBG,POS,VB,132,NONE,using,160,26,using-VB,use-VB
APW19990507.0207,5,e16,NONE,155,B-I_ACTION,1,use,use,using,VBG,POS,VB,150,NONE,using,147,25,using-VB,use-VB
APW19990607.0041,6,e30,NONE,102,B-I_ACTION,1,use,use,using,VBG,POS,VB,97,NONE,using,224,20,using-VB,use-VB
APW20000128.0316,17,e47,PERFECTIVE_PROGRESSIVE,41,B-OCCURRENCE,1,use,use,using,VBG,NEG,VB,36,PRESENT,using,557,7,using-VB,use-VB
VOA19980303.1600.2745,2,e10,PROGRESSIVE,26,B-OCCURRENCE,1,use,use,using,VBG,POS,VB,21,PRESENT,using,68,6,using-VB,use-VB
wsj_0778,2,e24,PROGRESSIVE,250,B-OCCURRENCE,1,use,use,using,VBG,POS,VB,245,PRESENT,using,88,48,using-VB,use-VB
wsj_0781,38,e171,NONE,14,B-OCCURRENCE,1,use,use,using,VBG,POS,VB,9,PRESPART,using,928,2,using-VB,use-VB
WSJ900813-0157,12,e69,NONE,37,B-OCCURRENCE,1,use,use,using,VBG,POS,VB,32,PRESPART,using,404,6,using-VB,use-VB
WSJ910225-0066,22,e130,NONE,67,B-OCCURRENCE,1,use,use,using,VBG,POS,VB,62,PRESPART,using,682,11,using-VB,use-VB
APW199980817.1193,7,e77,NONE,44,B-OCCURRENCE,1,vacation,vacation,vacation,NN,POS,NN,36,NONE,vacation,271,8,vacation-NN,vacation-NN
NYT19990312.0271,46,e199,NONE,62,B-OCCURRENCE,1,vacillate,vacillate,vacillated,VBD,POS,VB,52,PAST,vacillated,1421,12,vacillated-VB,vacillate-VB
wsj_0584,13,e301,NONE,10,B-STATE,1,value,value,value,VBP,POS,VB,5,PRESENT,value,341,2,value-VB,value-VB
wsj_1013,13,e60,NONE,105,B-OCCURRENCE,1,value,value,value,VB,POS,VB,100,INFINITIVE,value,369,18,value-VB,value-VB
wsj_0150,1,e8,NONE,107,B-STATE,1,value,value,valued,VBN,POS,VB,101,PASTPART,valued,47,20,valued-VB,value-VB
wsj_0584,14,e77,NONE,38,B-I_STATE,1,value,value,valued,VBN,POS,VB,32,PAST,valued,359,6,valued-VB,value-VB
wsj_0906,0,e5,NONE,101,B-OCCURRENCE,1,value,value,valued,VBN,POS,VB,95,PASTPART,valued,17,17,valued-VB,value-VB
APW19990410.0123,10,e30,NONE,13,B-OCCURRENCE,1,vanish,vanish,vanished,VBD,POS,VB,5,PAST,vanished,214,2,vanished-VB,vanish-VB
wsj_0973,13,e66,NONE,114,B-OCCURRENCE,1,venture,venture,venture,NN,POS,NN,107,NONE,venture,340,18,venture-NN,venture-NN
wsj_1003,20,e115,NONE,156,B-OCCURRENCE,1,venture,venture,venture,NN,POS,NN,149,PRESENT,venture,630,28,venture-NN,venture-NN
APW19990206.0090,1,e11,NONE,184,B-OCCURRENCE,1,verdict,verdict,verdict,NN,POS,NN,177,NONE,verdict,73,37,verdict-NN,verdict-NN
APW19980306.1001,5,e19,NONE,67,B-I_ACTION,1,verify,verify,verifying,VBG,POS,VB,58,NONE,verifying,131,10,verifying-VB,verify-VB
APW20000401.0150,5,e44,NONE,125,B-OCCURRENCE,1,victory,victory,victory,NN,NEG,NN,118,NONE,victory,164,21,victory-NN,victory-NN
wsj_0674,6,e22,NONE,76,B-I_STATE,1,view,view,viewed,VBD,POS,VB,70,PAST,viewed,203,13,viewed-VB,view-VB
wsj_0542,5,e47,NONE,101,B-I_STATE,1,view,view,views,VBZ,POS,VB,96,PRESENT,views,202,17,views-VB,view-VB
NYT20000330.0406,1,e147,NONE,143,B-OCCURRENCE,1,villify,villify,villify,VBP,NEG,VB,136,PRESENT,villify,84,25,villify-VB,villify-VB
NYT19980424.0421,0,e5,NONE,163,B-OCCURRENCE,1,vindicate,vindicate,vindicated,VBD,POS,VB,153,PAST,vindicated,31,31,vindicated-VB,vindicate-VB
NYT20000601.0442,9,e27,NONE,71,B-OCCURRENCE,1,violate,violate,violate,VB,NEG,VB,64,PRESENT,violate,258,14,violate-VB,violate-VB
APW19990206.0090,7,e33,NONE,56,B-OCCURRENCE,1,violate,violate,violated,VBD,POS,VB,48,PAST,violated,242,10,violated-VB,violate-VB
wsj_0471,0,e9,NONE,163,B-OCCURRENCE,1,violate,violate,violates,VBZ,POS,VB,155,PRESENT,violates,27,27,violates-VB,violate-VB
APW19990206.0090,3,e18,NONE,100,B-OCCURRENCE,1,violate,violate,violating,VBG,POS,VB,91,NONE,violating,125,17,violating-VB,violate-VB
APW19990506.0155,6,e22,NONE,82,B-OCCURRENCE,1,violate,violate,violating,VBG,POS,VB,73,NONE,violating,150,16,violating-VB,violate-VB
APW19990507.0207,5,e15,NONE,100,B-OCCURRENCE,1,violate,violate,violating,VBG,POS,VB,91,NONE,violating,137,15,violating-VB,violate-VB
PRI19980303.2000.2550,23,e78,NONE,71,B-OCCURRENCE,1,violate,violate,violating,VBG,POS,VB,62,PRESPART,violating,482,14,violating-VB,violate-VB
APW19990607.0041,16,e66,NONE,121,B-OCCURRENCE,1,violation,violation,violations,NNS,POS,NN,111,NONE,violations,498,19,violations-NN,violation-NN
APW20000210.0328,0,e97,NONE,107,B-OCCURRENCE,1,violation,violation,violations,NNS,NEG,NN,97,NONE,violations,14,14,violations-NN,violation-NN
APW20000210.0328,1,e100,NONE,117,B-OCCURRENCE,1,violation,violation,violations,NNS,NEG,NN,107,NONE,violations,56,20,violations-NN,violation-NN
APW20000210.0328,10,e115,NONE,102,B-OCCURRENCE,1,violation,violation,violations,NNS,NEG,NN,92,NONE,violations,260,16,violations-NN,violation-NN
VOA19980305.1800.2603,8,e75,NONE,68,B-OCCURRENCE,1,violation,violation,violations,NNS,POS,NN,58,NONE,violations,152,11,violations-NN,violation-NN
APW19980322.0749,16,e82,NONE,111,B-OCCURRENCE,1,violence,violence,violence,NN,POS,NN,103,NONE,violence,458,14,violence-NN,violence-NN
APW19991024.0075,13,e49,NONE,228,B-OCCURRENCE,1,violence,violence,violence,NN,POS,NN,220,NONE,violence,293,37,violence-NN,violence-NN
NYT19981026.0446,23,e83,NONE,24,B-OCCURRENCE,1,violence,violence,violence,NN,POS,NN,16,NONE,violence,640,3,violence-NN,violence-NN
NYT19990419.0515,1,e10,NONE,94,B-OCCURRENCE,1,violence,violence,violence,NN,POS,NN,86,NONE,violence,66,15,violence-NN,violence-NN
NYT19990419.0515,17,e75,NONE,188,B-OCCURRENCE,1,violence,violence,violence,NN,POS,NN,180,NONE,violence,525,31,violence-NN,violence-NN
NYT20000414.0296,25,e83,NONE,124,B-OCCURRENCE,1,violence,violence,violence,NN,NEG,NN,116,NONE,violence,581,25,violence-NN,violence-NN
ABC19980120.1830.0957,12,e42,NONE,53,B-OCCURRENCE,1,visit,visit,visit,NN,POS,NN,48,NONE,visit,224,9,visit-NN,visit-NN
